4727,6400000000981,203,市立龍肚國小,6400031,高雄市美濃區龍肚里龍東街43號,07-6851124,
4729,6400000004033,511,瑞豐夜市,6400002,高雄市左營區明倫路、裕誠路及南屏路交會,,
4731,6400000000884,202,國立鳳新高中,6400012,高雄市鳳山區新富路257號,07-7658288,
4733,6400000001005,203,市立阿蓮國中,6400023,高雄市阿蓮區民生路178號,07-6312045,
4736,6400000001873,402,亞太行動寬頻電信-高雄市,6400012,高雄市鳳山區中山路62-1號,02-40580999,
4742,6400000004034,402,A+亞太電信直營門市,6400003,高雄市左營區新庄仔路179之1號,02-40580999,
4746,6400000002981,603,上海旅社,6400003,高雄市左營區軍校路2巷28號之2,07-5814491,
4747,6400000002542,408,郵局-高雄英德街郵局,6400009,高雄市前鎮區英德街149號,07-7715893,
4748,6400000000780,108,高雄市美濃區公所,6400031,高雄市美濃區美中路260號,07-6814311,
4757,6400000002824,511,光華二路夜市,6400008,高雄市苓雅區,07-3368333#2197,
4758,6400000000858,201,私立基督教神學院,6400008,高雄市苓雅區,,
4759,6400000001515,303,萬事發身修路停車場,6400008,高雄市苓雅區,,
4760,6400000001521,303,興中停車場,6400008,高雄市苓雅區,,
4761,6400000003524,203,高雄市美濃國中客家文物民俗館,6400031,高雄市美濃區中正路一段191號,07-6816166#130,
4764,6400000002310,405,中油加油站-瑞豐站,6400009,高雄市前鎮區瑞福路2號,07-7610629,
4765,6400000002397,407,太平洋SOGO百貨-高雄店,6400009,高雄市前鎮區三多三路217號,07-3381000,
4767,6400000000870,202,國立旗山農工,6400030,高雄市旗山區旗甲路一段195號,07-6612501,
4771,6400000002079,405,千越加油站-路竹站(中油),6400031,高雄市美濃區中山路一段152號,07-6938689,
4772,6400000003882,512,旗津輪渡站旅遊服務中心,6400010,高雄市旗津區海岸二路10號,07-5717442,
4777,6400000002296,405,中油加油站-三多三路站(中油直營),6400008,高雄市苓雅區三多三路264號,07-3335774,
4778,6400000000971,203,市立東門國小,6400031,高雄市美濃區東門里民族路36巷2號,07-6812811,
4781,6400000003883,603,陽光大飯店中華館,6400008,高雄市苓雅區中華四路75號1樓,07-3327988,
4788,6400000000236,101,行政院海岸巡防署海岸巡防總局南部地區巡防局南沙指揮部,6400026,高雄市茄萣區萬福村福德路252號,07-5616614,
4789,6400000000235,101,行政院海岸巡防署海岸巡防總局南部地區巡防局東沙指揮部,6400026,高雄市茄萣區萬福村福德路252號,07-5616614,
4791,6400000002021,402,大眾電信(震旦通訊)-高雄興中店,6400008,高雄市中華四路120號,07-3330116,
4793,6400000002028,402,遠傳電信-三多門市,6400009,高雄市前鎮區三多三路171號,02-77235000#41059,
4794,6400000000497,106,高雄市茄萣區戶政事務所,6400026,高雄市茄萣區茄萣路二段3號,07-6902004,
4796,6400000003884,603,三多四季環保商旅,6400008,高雄市苓雅區文橫二路6號12樓之1~19,07-3317979,
4798,6400000000824,108,高雄市茄萣區清潔隊,6400026,高雄市茄萣區濱海路四段27號,07-6900001,
4802,6400000003631,203,市立苓洲國小補校,6400008,高雄市苓雅區四維四路61號,07-3351804,
4812,6400000003757,203,育華幼稚園,6400012,高雄市鳳山區國泰路二段13巷6號,07-7635613,
4818,6400000000246,102,台灣省高屏澎區車輛行車事故鑑定委員會,6400012,高雄市鳳山區武營路361號,07-7612215,
4821,6400000001821,401,濟代中醫醫院,6400008,高雄市苓雅區苓雅二路207號,07-3318986,
4828,6400000000098,101,台灣土地銀行-苓雅分行,6400008,高雄市苓雅區忠孝二路18號,07-3328477,
4830,6400000002851,513,三多商圈,6400008,高雄市苓雅區,,
4832,6400000001519,303,萬事發憲政路(二)停車場,6400008,高雄市苓雅區,,
4837,6400000002190,405,千越加油站-武慶站(中油),6400012,高雄市鳳山區武慶二路306號,07-7235899,
4838,6400000003457,203,市立鳳西國小,6400012,高雄市鳳山區光華東路100號,07-7400773,
4842,6400000003886,406,生日公園,6400008,高雄市苓雅區苓雅區四維三路、文橫二路交界,,
4847,6400000001217,203,市立苓雅國中,6400008,高雄市苓雅區四維三路176號,07-3353307,
4852,6400000001290,204,高雄市立圖書館苓雅民眾閱覽室,6400008,高雄市苓雅區青年二路101號,,
4857,6400000001225,203,市立福康國小,6400008,高雄市苓雅區漢陽街17號,07-7227134,
4863,6400000000012,101,台灣高雄地方法院鳳山簡易庭,6400012,高雄市鳳山區國泰路二段96號,07-7432027,
4868,6400000002531,408,郵局-高雄林華郵局,6400008,高雄市苓雅區三多二路249號,07-7716170,
4871,6400000002977,603,華宮賓館,6400003,高雄市左營區左營大路646號,07-5820135,
4873,6400000002290,405,中油加油站-四維三路站(中油直營),6400008,高雄市苓雅區永定街93號,07-3330396,
4876,6400000002699,503,高雄漁人碼頭,6400002,高雄市鼓山區蓬萊路17號(,07-5215559,
4879,6400000003606,203,文生幼稚園,6400008,高雄市苓雅區三多二路219號,07-7717601,
4881,6400000001398,303,關光石門入口停車場,6400036,高雄市茂林區茂林村,,
4883,6400000003048,603,昭來大飯店,6400008,高雄市苓雅區青年一路311號,07-3335111,
4887,6400000002002,402,大眾電信-高雄成功店,6400007,高雄市前金區成功一路282-1號,07-2513838,
4896,6400000000689,107,內政部入出國及移民署,6400011,高雄市小港區中山四路2號,07-8017311,
4897,6400000000210,101,國軍退除役官兵輔導委員會,6400012,高雄市鳳山區勝利路2巷20-1號,07-7035590,
4900,6400000000473,105,高雄市政府地政處土地開發總隊,6400008,高雄市苓雅區四維三路2號7樓,07-3368333,
4901,6400000000541,107,高雄市消防局杉林消防分隊,6400034,高雄市杉林區月眉村中學巷6號之1,07-6772204,
4904,6400000000421,103,高雄市政府資訊處,6400008,高雄市苓雅區四維三路2號8樓,07-3368333,
4905,6400000000428,103,高雄市秘書處,6400008,高雄市苓雅區四維三路2號8樓,07-3368333,
4909,6400000000408,103,高雄市政府新聞處,6400008,高雄市苓雅區四維三路2號2樓,07-3368333,
4914,6400000000412,103,高雄市政府人事處,6400008,高雄市苓雅區四維三路2號4樓,07-3368333,
4917,6400000001048,203,市立橫山國小,6400021,高雄市燕巢區橫山里橫山路24號,07-6152479,
4919,6400000000413,103,高雄市公教人員住宅輔建及福利互助委員會,6400008,高雄市苓雅區四維三路2號4樓,07-3368333,
4925,6400000000406,103,高雄市政府環境保護局,6400008,高雄市苓雅區四維三路2號10樓,07-3368333,
4926,6400000001999,402,威寶電信-高雄成功特約服務中心,6400007,高雄市苓雅區成功一路279號,07-2411151,
4930,6400000003112,603,國賓大旅社,6400019,高雄市岡山區前峰路77號,07-6217126,
4931,6400000000402,103,高雄市政府捷運工程局,6400008,高雄市苓雅區四維三路2號10樓,07-3368333,
4939,6400000002565,409,杉林農會-本部,6400034,高雄市杉林區上平村山仙路32號,07-6772210,
4940,6400000002940,603,凱莎琳庭園大飯店,6400007,高雄市前金區文武三街145號,07-2152158,
4941,6400000000081,101,合作金庫銀行股份有限公司-苓雅分行,6400006,高雄市青年一路394號,07-2918151,
4947,6400000000101,101,台糖土地開發中心高屏區處,6400001,高雄市鹽埕區大勇路11號4樓,07-5336195,
4953,6400000000014,101,職業訓練局鳳山就業服務站,6400012,高雄市鳳山區中山西路235號,07-7410243,
4958,6400000003897,402,亞太苓雅三多加盟服務中心,6400008,高雄市苓雅區三多二路66號1樓,07-7214886,
4960,6400000003745,203,私立復華高中附設國中,6400008,高雄市苓雅區民權一路42號,07-3344168,
4961,6400000000913,202,私立復華高中,6400008,高雄市苓雅區民權一路42號,07-3344168,
4967,6400000003431,203,康吉爾幼稚園,6400008,高雄市苓雅區武智街100號,07-7164636,
4970,6400000000794,108,高雄市苓雅區公所,6400008,高雄市苓雅區民權一路85號4、5樓,07-3311964,
4974,6400000000378,103,高雄市苓雅區衛生所,6400008,高雄市苓雅區民權一路85號3樓,07-5355920,
4979,6400000002508,408,郵局-鼓山郵局,6400002,高雄市鼓山區臨海二路17號,07-5516044,
4982,6400000002275,405,中油加油站-南鼓山站(中油直營),6400002,高雄市鼓山區捷興二街46號,07-5517556,
4985,6400000003593,203,小樂褔幼稚園,6400012,高雄市大寮區鳳林三路105巷17弄2號,07-7820709,
4989,6400000000186,101,交通部高雄港務局,6400002,高雄市鼓山區臨海二路62號,07-5612311,
4993,6400000000302,103,高雄市電影圖書館,6400001,高雄市鹽埕區河西路10號,07-5511211,
4997,6400000002191,405,中油加油站-上源站,6400012,高雄市鳳山區鳳林路91號,07-7013934,
4999,6400000002843,513,卑南主山,6400037,高雄市桃源區,,
5000,6400000002844,513,轆轆山,6400037,高雄市桃源區,,
5001,6400000002838,513,玉山南峰,6400037,高雄市桃源區,,
5002,6400000002837,513,玉山東峰,6400037,高雄市桃源區,,
5003,6400000002008,402,亞太行動寬頻電信-高雄青年加盟服務中心,6400008,高雄市苓雅區青年一路137號,07-3348686,
5005,6400000003905,402,台灣大高雄光華直營服務中心,6400008,高雄市苓雅區光華一路148之27號,123或0800-080123,
5009,6400000000731,107,高雄市消防局南二消防中隊,6400008,高雄市苓雅區三多一路162號3樓,07-7224065,
5013,6400000002297,405,中油加油站-青年路站(中油直營),6400008,高雄市苓雅區民權一路105號,07-3352549,
5019,6400000002278,405,中油加油站-林森二路站(中油直營),6400006,高雄市新興區新田路82號,07-2819638,
5020,6400000000866,202,市立六龜高中,6400032,高雄市六龜區義寶里光復路212號,07-6891023,
5021,6400000003674,201,樹人醫護管理專校附進修專校,6400024,高雄市路竹區環球路四五二號,07-6979333,
5022,6400000003037,603,康橋商旅-高雄三多館,6400008,高雄市苓雅區三多一路94號,07-9655566,
5026,6400000000157,101,行政院國軍退除役官兵輔導委員會高雄市榮民服務處,6400007,高雄市前金區自強二路52號,07-2729533,
5032,6400000001196,203,市立鼓山區鼓山國小,6400002,高雄市鼓山區臨海二路50號,07-5217795,
5033,6400000000001,101,林務局屏東林區管理處六龜工作站,6400032,高雄市六龜區中興村中庄197號,07-6891002,
5036,6400000001296,204,高雄市立圖書館六龜分館,6400032,高雄市六龜區義寶村光復路70號,07-6892105,
5037,6400000001215,203,市立鹽埕國小,6400001,高雄市鹽埕區五福四路183號,07-5210626,
5039,6400000000941,203,市立六龜國小,6400032,高雄市六龜區義寶里光復路40號,07-6891053,
5040,6400000000661,107,高雄市政府警察局五福二路派出,6400006,高雄市新興區玉衡里五福二路222號,07-2316481,
5041,6400000001461,303,萬利通北平街停車場,6400005,高雄市三民區,,
5042,6400000001456,303,和川同盟停車場,6400005,高雄市三民區,,
5043,6400000001457,303,東旺陽安東街停車場,6400005,高雄市三民區,,
5044,6400000001460,303,萬利通大連街(二)停車場,6400005,高雄市三民區,,
5047,6400000001466,303,萬利發延慶街(一)停車場,6400005,高雄市三民區,,
5048,6400000001447,303,萬利發停車場,6400005,高雄市三民區,,
5049,6400000001465,303,萬利發永吉街停車場,6400005,高雄市三民區,,
5050,6400000001455,303,金獅湖環保公園停車場,6400005,高雄市三民區,,
5051,6400000004050,308,國道十號左營端（東行入口）,6400003,高雄市三民區,,
5052,6400000001463,303,萬利通合江街(三)停車場,6400005,高雄市三民區,,
5053,6400000001454,303,萬利通大連街(一)停車場,6400005,高雄市三民區,,
5054,6400000001464,303,萬利通松江街停車場,6400005,高雄市三民區,,
5055,6400000002523,408,郵局-高雄新樂郵局,6400001,高雄市鹽埕區建國四路154號,07-5514590,
5061,6400000003003,603,康橋商旅-城市之星新崛江館,6400006,高雄市新興區五福二路198號,07-9695599,
5068,6400000000457,104,高雄市國稅局鹽埕稽徵所,6400001,高雄市鹽埕區大仁路6號,07-5337257,
5070,6400000000100,101,合作金庫銀行股份有限公司-高雄分行,6400001,高雄市大勇路99號,07-5514221,
5074,6400000003911,603,翰品酒店 高雄,6400001,高雄市鹽埕區大仁路43號1-11樓,07-5217388,
5076,6400000001065,203,市立蚵寮國小,6400029,高雄市梓官區禮蚵里光明路177號,07-6101044,
5080,6400000001244,203,市立仁愛國小,6400009,高雄市前鎮區新衙路93號,07-8414911,
5082,6400000003912,402,亞太高雄鹽埕加盟服務中心,6400001,高雄市鹽埕區五福四路268號1樓,07-5217233,
5092,6400000000910,202,市立高雄高商,6400006,高雄市新興區五福二路3號,07-2269975,
5093,6400000003913,402,亞太光遠經武加盟服務中心,6400012,高雄市鳳山區光遠路266號,07-7455252,
5096,6400000001820,401,高雄市立中醫醫院,6400008,高雄市苓雅區福成街6號,07-7613186,
5100,6400000003424,203,國立高師大附中附設國中,6400008,高雄市苓雅區凱旋二路89號,07-7613875,
5101,6400000003425,203,國立高師大附國中補校,6400008,高雄市苓雅區凱旋二路89號,07-7613875,
5104,6400000000464,105,高雄市鹽埕地政事務所,6400001,高雄市鹽埕區新樂街214號5-6樓,07-5216680,
5107,6400000003920,205,高雄市音樂資訊館,6400008,高雄市五福一路67號,07-222-5136 ext295,
5108,6400000000296,103,高雄市政府文化局,6400008,高雄市五福一路67號,07-2225136,
5110,6400000003639,203,市立援中國小,6400012,高雄市楠梓區中和里大學26街1150號,07-3612193,
5116,6400000000217,101,台灣高雄地方法院,6400007,高雄市前金區河東路188號,07-2161225,
5118,6400000003397,203,主人翁幼稚園,6400006,高雄市岡山區竹圍東街66號,07-6231678,
5123,6400000003064,603,中正大飯店,6400001,高雄市鹽埕區大仁路7號,07-5212266,
5128,6400000000304,103,高雄市政府工務局違章建築處理,6400002,高雄市鼓山區鼓山一路53巷111號,07-5618742,
5131,6400000001336,205,高雄市立歷史博物館,6400001,高雄市鹽埕區中正四路272號,07-5312560,
5134,6400000000280,103,高雄市前金區衛生所,6400007,高雄市前金區中正四路261號3樓,07-2153252,
5137,6400000002856,601,漢來大飯店,6400007,高雄市前金區成功一路266號,07-2161766,
5140,6400000002664,410,高雄市立音樂館,6400001,高雄市鹽埕區河西路99號,07-5321666,
5144,6400000000502,106,高雄市鳳山區第一戶政事務所,6400012,高雄市鳳山區經武路34巷1號,07-7429794,
5146,6400000000708,107,高雄市政府警察局鳳山分局,6400012,高雄市鳳山區新興里經武路36號,07-7456110,
5149,6400000000803,108,高雄市前金區公所,6400007,高雄市前金區自強二路169號,07-2723133,
5157,6400000000279,103,高雄市政府警察局婦幼警察隊,6400007,高雄市前金區中正四路246號,07-2716658,
5161,6400000001383,302,統聯客運-中正站(自營站),6400008,高雄市苓雅區中正一路107號,07-7157458,
5164,6400000003096,603,金倫商務汽車旅館,6400014,高雄市大寮區翁園村光明路三段397號,07-7813752,
5169,6400000001384,302,國光客運-高雄中正站,6400008,高雄市苓雅區中正一路127號,07-7160849,
5170,6400000003002,603,麗景酒店,6400006,高雄市新興區五福一路106號1-11樓,07-2261000,
5174,6400000003050,603,高第大飯店,6400008,高雄市苓雅區建民路37號,07-7119061,
5185,6400000001218,203,市立五福國中,6400008,高雄市苓雅區五福一路12號,07-2223036,
5188,6400000003016,603,來來商務旅館,6400006,高雄市新興區自立二路8號,07-2151089,
5190,6400000000044,101,警政署保安警察第五總隊第三大隊第一中隊,6400007,高雄市前金區中正四路174號4樓,07-2823204,
5194,6400000002839,513,東小南山,6400037,高雄市桃源區,,
5198,6400000003070,603,群登大飯店,6400001,高雄市鹽埕區府北路50號2-9樓,07-5325901,
5202,6400000002450,408,郵局-鳳山縣府郵局,6400012,高雄市鳳山區光復路二段132號(高雄縣政府內),07-7420218,
5205,6400000000372,103,高雄市政府(鳳山行政中心),6400012,高雄市鳳山區光復路二段132號,07-7460411,
5206,6400000000429,103,高雄市財政局(鳳山行政中心),6400012,高雄市鳳山區光復路二段132號,07-7995678,
5207,6400000000430,103,高雄市水利局(鳳山行政中心),6400012,高雄市鳳山區光復路二段132號,07-7995678,
5208,6400000000431,103,高雄市研究發展考核委員會(鳳山行政中心),6400012,高雄市鳳山區光復路二段132號,07-7995678,
5209,6400000000432,103,高雄市農業局,6400012,高雄市鳳山區光復路二段132號,07-7995678,
5212,6400000000687,107,內政部入出國及移民署,6400007,高雄市前金區成功一路436號,07-2211829,
5213,6400000000040,101,南部聯合服務中心,6400007,高雄市前金區成功一路436號,07-2712300,
5217,6400000000039,101,外交部領事事務局高雄辦事處,6400007,高雄市前金區成功一路436號,07-2110605,
5219,6400000003420,203,啄木鳥幼稚園,6400012,高雄市鳳山區埤頂街250號,07-7010449,
5220,6400000003060,603,聖淘沙賓館,6400001,高雄市鹽埕區七賢二路423號10-12樓,07-5335158,
5223,6400000002525,408,郵局-高雄府北郵局,6400001,高雄市鹽埕區七賢二路470號,07-5613431,
5228,6400000001810,401,惠仁醫院,6400006,高雄市新興區中山一路67之2號,07-2010196,
5231,6400000000367,103,高雄市政府警察局交通警察隊,6400012,高雄市鳳山區光復路二段186號,07-7452001,
5233,6400000000093,101,合作金庫銀行股份有限公司-大順分行,6400008,高雄市大順三路20號,07-7131886,
5237,6400000002926,603,康橋商旅-高雄中正館,6400007,高雄市前金區中正四路112號2樓,07-2881166,
5240,6400000000182,101,中國輸出入銀行高雄分行,6400008,高雄市中正二路74號8樓,07-2241921,
5243,6400000002532,408,郵局-高雄武廟郵局,6400008,高雄市苓雅區武廟路83號,07-7233650,
5245,6400000003935,402,亞太高雄中正加盟服務中心,6400008,高雄市苓雅區大順三路32號,07-7111033,
5248,6400000002279,405,中油加油站-中正二路站(刷卡自助)(中油直營),6400006,高雄市新興區中正二路166號,07-2241235,
5251,6400000003001,603,假期商務飯店-高雄中正店,6400006,高雄市新興區中正四路72號,07-2887751,
5255,6400000002937,603,金皇后大旅社,6400007,高雄市前金區六合二路160號8樓,07-2410015,
5259,6400000000885,202,國立鳳山高中,6400012,高雄市鳳山區光復路二段130號,07-7463150,
5268,6400000000080,101,合作金庫銀行股份有限公司-東高雄分行,6400006,高雄市中正三路2號,07-2236431,
5271,6400000000454,104,高雄市國稅局新興稽徵所,6400006,高雄市新興區中正三路34號8樓,07-2367261,
5274,6400000003775,402,遠傳電信-高雄武廟門市,6400008,高雄市苓雅區武廟路128號,02-77235000#41055,
5278,6400000001512,303,萬利興學源街(一)停車場,6400008,高雄市苓雅區,,
5279,6400000001505,303,英明停車場,6400008,高雄市苓雅區,,
5280,6400000001509,303,萬利興英明路(三)停車場,6400008,高雄市苓雅區,,
5281,6400000001517,303,萬事發英明路(二)停車場,6400008,高雄市苓雅區,,
5282,6400000000126,101,經濟部水利署南區水資源局甲仙堰,6400033,高雄市甲仙區新興路93巷15號,,
5284,6400000003942,402,亞太高雄建國加盟服務中心,6400008,高雄市苓雅區建國一路76號1樓,07-7258877,
5288,6400000002200,405,中油加油站-大倫站,6400014,高雄市江山村光明路三段1080號,07-7016765,
5292,6400000003046,603,杜拜汽車旅館,6400008,高雄市苓雅區武廟路215號,07-2255333,
5295,6400000003173,603,西子灣汽車旅館,6400012,高雄市鳳山區和平路36號,07-7482220,
5299,6400000001987,402,威寶電信-高雄六合特約服務中心,6400006,高雄市新興區六合一路39之9號,07-2363770,
5307,6400000001789,401,陽明醫院,6400003,高雄市左營區左營大路12之2號,07-5816325,
5312,6400000002045,402,大眾電信-志邦通訊,6400006,高雄市新興區六合一路57之5號,07-2356245,
5313,6400000000533,107,高雄市政府警察局里關派出所,6400033,高雄市甲仙區關山村中興路四四巷10號,07-6752006,
5317,6400000003445,203,普恩幼稚園,6400012,高雄市鳳山區鳳松路25巷9號,07-7471851,
5321,6400000001199,203,市立壽山國小,6400002,高雄市鼓山區鼓山二路37巷38弄24號,07-5514393,
5325,6400000000086,101,內政部入出國及移民署專勤事務專勤事務第二大隊高雄市專勤隊,6400006,高雄市新興區六合一路113號,07-2367524,
5328,6400000003951,303,普克二四高雄福德停車場,6400008,高雄巿苓雅區建國一路167-1號,,
5330,6400000001219,203,市立大仁國中,6400008,高雄市苓雅區建國一路148號,07-7114302,
5333,6400000001825,401,財團法人天主教聖功醫院,6400008,高雄市苓雅區建國一路352號,07-2238153,
5335,6400000001485,303,貳拾肆小時停車場,6400006,高雄市新興區民主橫路61號,,
5339,6400000002927,603,喜悅大飯店,6400007,高雄市前金區七賢二路178號,07-2863033,
5341,6400000003721,203,任而波幼稚園,6400012,高雄市鳳山區文教路18號,07-7195586,
5346,6400000000625,107,高雄市政府警察局中庄派出所,6400014,高雄市大寮區中庄村仁愛路101號,07-7016714,
5350,6400000003958,303,普克二四高雄七賢開封停車場,6400006,高雄巿新興區七賢一路176號,,
5353,6400000001814,401,新華醫院,6400006,高雄市新興區七賢二路97號,07-2876080,
5357,6400000003090,603,永傑賓館,6400014,高雄市大寮區中庄村仁愛路126號,07-7012021,
5360,6400000000043,101,合作金庫銀行股份有限公司-北高雄分行,6400007,高雄市中華三路232號,07-2163000,
5363,6400000003012,603,綠園賓館,6400006,高雄市新興區民主橫路39-1號,07-2866078,
5368,6400000002992,603,高雄尊龍大飯店,6400006,高雄市新興區七賢二路11號,07-2862008,
5371,6400000003962,302,統聯高雄車站下客站(七賢南華路口),6400006,高雄市新興區七賢一路500號,,
5380,6400000003015,603,首相賓館,6400006,高雄市新興區自立一路66-6號5樓,07-2883883,
5381,6400000001978,402,My Phone台灣大哥大-高雄林森直營服務中心,6400006,高雄市新興區林森一路243-1號,0809-000166,
5385,6400000001471,303,壽山動物園停車場,6400002,高雄市鼓山區萬壽路350號,07-5215187,
5389,6400000001991,402,大眾電信(震旦通訊)-高雄林森店,6400006,高雄市林森一路246號,07-2350911,
5392,6400000003713,405,台塑加油站-N116全國鳳榮,6400014,高雄市大寮區大漢路225號(全國鳳榮),07-7038452,
5399,6400000002907,603,高雄信宗大飯店,6400005,高雄市三民區建國三路487號,07-9738666,
5401,6400000002462,408,郵局-鳳山鎮北郵局,6400012,高雄市鳳山區經武路166、168號,07-7901455,
5403,6400000002197,405,台塑加油站-高旗站(台塑),6400012,高雄市鳳山區鳳仁路92-1號,07-7105686,
5407,6400000002639,409,大寮農會-後庄分部,6400014,高雄市大寮區後庄村鳳屏一路233號,07-7013403,
5413,6400000001195,203,市立內惟國小,6400002,高雄市鼓山區內惟路73號,07-5515405,
5417,6400000003969,303,普克二四高雄河南二路停車場,6400006,高雄巿新興區河南二路39號,,
5422,6400000003384,203,龍心幼稚園,6400014,高雄市彌陀區忠孝路80號,07-6105299,
5427,6400000001794,401,聖和中醫醫院,6400005,高雄市三民區建國三路367號,07-2862121,
5430,6400000002886,603,芳賓大旅社,6400005,高雄市三民區河北二路2號,07-2883181,
5437,6400000000511,106,高雄市鼓山區戶政事務所,6400002,高雄市鼓山區寶樹里1鄰鼓山二路166號,07-5510404,
5444,6400000003176,603,聖保羅旅館,6400012,高雄市鳳山區建國路三段299號3-7樓,07-7481362,
5454,6400000001570,305,高雄第二港口,6400010,高雄市小港區,,
5456,6400000002894,603,香格里拉旅館,6400005,高雄市三民區建國二路208號,07-2356007,
5462,6400000002897,603,華宏大飯店,6400005,高雄市三民區建國二路243號2-5樓,07-2375523,
5465,6400000000860,201,市立高雄空中大學,6400011,高雄市小港區大業北路436號,07-8012008,
5466,6400000002184,405,中油加油站-鳳松站,6400012,高雄市鳳山區武松里鳳松路178-5號,07-7431562,
5475,6400000002193,405,台亞加油站-中安站(台塑),6400012,高雄市鳳山區中安路709號,07-7924555,
5477,6400000002878,603,國星大飯店,6400005,高雄市三民區同愛街81號,07-2873101,
5481,6400000001375,302,國光客運-高雄車站,6400005,高雄市三民區建國二路306號,07-2352616,
5482,6400000000882,202,市立福誠高中,6400012,高雄市鳳山區五甲三路176號,07-8224646,
5484,6400000002217,405,台塑加油站-明月潭,6400014,高雄市大寮區內坑路158-6號,07-7924093,
5485,6400000001104,203,市立福誠國小,6400012,高雄市鳳山區忠誠路145號,07-8120152,
5487,6400000002738,505,布魯樂谷,6400009,高雄市前鎮區凱旋四路700號,,
5488,6400000002906,603,康橋商旅-高雄站前雄中館,6400005,高雄市三民區建國三路44號2-11樓,07-2875566,
5497,6400000002635,409,鳳山區農會-鎮北分部,6400012,高雄市鳳山區鎮北里力行路114號,07-7404305,
5502,6400000003755,203,育祥幼稚園,6400005,高雄市三民區光武路72號,07-3809855,
5504,6400000000032,101,內政部警政署鐵路警察局第三警務段,6400005,高雄市三民區建國三路2-6號,07-2619148,
5508,6400000000150,101,交通部台灣鐵路管理局高雄檢車段,6400005,高雄市三民區民族一路1號,,
5513,6400000000219,101,交通部台灣鐵路管理局餐旅服務總所高雄鐵路餐廳,6400005,高雄市三民區建國二路318號,07-3223915,
5516,6400000002199,405,中油統一精工鳳山二,6400014,高雄市大寮區江山村鳳屏二路3號,07-7030118,
5517,6400000001474,303,壽山步道口停車場,6400002,高雄市鼓山區,,
5524,6400000000416,103,高雄市政府工務局下水道工程處,6400008,高雄市苓雅區四維三路2號5樓,07-3368333,
5525,6400000001963,402,威寶電信-高雄覺民特約服務中心,6400005,高雄市三民區覺民路221號,07-3964864,
5529,6400000002634,409,鳳山區農會-文山分部,6400012,高雄市鳳山區文山里文衡路354號,07-7761177,
5530,6400000002260,405,中油加油站-三民站,6400005,高雄市三民區九如一路878號,07-3893816,
5532,6400000000916,202,私立三信家商,6400008,高雄市苓雅區三多一路186號,07-7517171,
5535,6400000000662,107,高雄市政府警察局自強路派出所,6400007,高雄市前金區社東里自強二路63號,07-2910188,
5536,6400000002869,603,立多商旅,6400005,高雄市三民區九如二路161號1樓,07-3233889,
5538,6400000002821,511,內惟夜市,6400002,高雄市鼓山區,,
5541,6400000001444,303,高雄火車站後站右側停車場,6400005,高雄市三民區九如二路與博愛一路交叉口,07-2371507,
5545,6400000000425,103,高雄市政府警察局刑事警察大隊,6400007,高雄市前金區中正四路260號,07-2155555,
5547,6400000001489,303,大同醫院附設停車場,6400007,高雄市前金區中華三路68號,,
5549,6400000002868,603,金園大飯店,6400005,高雄市三民區九如二路112號3-12樓,07-3115157,
5551,6400000000135,101,教育部高雄市聯絡處,6400012,高雄市鳳山區光復路二段130-1號,07-7400674,
5552,6400000002216,405,台塑加油站-恆通站(台塑),6400014,高雄市大寮區鳳屏二路130號,07-7030197,
5555,6400000002456,408,郵局-鳳山鳳松路郵局,6400012,高雄市鳳山區鳳松路11號,07-7425490,
5556,6400000002873,603,九如別館,6400005,高雄市三民區九如二路427號,07-3117171,
5560,6400000000889,202,私立樂育高中,6400014,高雄市大寮區鳳屏一路217號,07-7019888,
5561,6400000002872,603,京城大飯店,6400005,高雄市三民區九如二路362號2-15樓,07-3119906,
5562,6400000003967,603,黑鮪魚大飯店,6400006,高雄市新興區八德二路10號,07-2863011-23,
5565,6400000001137,203,市立後庄國小,6400014,高雄市大寮區後庄里民揚路28號,07-7035278,
5566,6400000003301,402,遠傳電信-三民大昌特約服務中心,6400005,高雄市大昌二路30號,07-3905900,
5572,6400000002918,603,鴻華賓館,6400005,高雄市三民區褒揚街316號,07-3817055,
5574,6400000000904,202,私立樹德家商,6400005,高雄市三民區建興路116號,07-3848622,
5575,6400000001802,401,愛仁醫院,6400005,高雄市三民區民族一路51號,07-3115159,
5580,6400000003987,402,威寶鳳山青年特約服務中心,6400012,高雄市鳳山區青年路二段362之2號,,
5581,6400000003691,202,市立高雄高工進修學校,6400005,高雄市三民區建工路419號,07-3815366,
5590,6400000003171,603,雅聖汽車旅館,6400012,高雄市鳳山區文鳳路96號,07-7775036,
5594,6400000002919,603,漢林別館,6400005,高雄市三民區遼寧一街458號,07-3222111,
5595,6400000000189,101,台灣高等法院高雄分院檢察署,6400002,高雄市鼓山區明誠三路586號,07-5524111,
5596,6400000004148,513,大鬼湖,6400036,高雄,,
5608,6400000000640,107,高雄市政府警察局啟文派出所,6400003,高雄市左營區自助里中華一路2號,07-5831597,
5612,6400000003990,402,亞太十全自由加盟服務中心,6400005,高雄市三民區自由一路121號,07-3232233,
5613,6400000001184,203,市立正興國中,6400005,高雄市三民區覺民路850號,07-3809591,
5617,6400000001204,203,市立鼓山國小柴山分校(廢),6400002,高雄市鼓山區柴山巷2號,07-5250019,
5621,6400000003488,206,台灣美電影文化館,6400005,高雄市三民區十全一路161號7F,,
